2024-12-30 08:28:49,360 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2024-12-30 08:28:49,360 - lightrag - INFO - Load KV llm_response_cache with 0 data
2024-12-30 08:28:49,361 - lightrag - INFO - Load KV full_docs with 0 data
2024-12-30 08:28:49,361 - lightrag - INFO - Load KV text_chunks with 0 data
2024-12-30 08:28:50,459 - lightrag - INFO - [New Docs] inserting 38 docs
2024-12-30 08:28:51,035 - lightrag - INFO - [New Chunks] inserting 66 chunks
2024-12-30 08:28:51,036 - lightrag - INFO - Inserting 66 vectors to chunks
2024-12-30 08:28:56,951 - lightrag - INFO - [Entity Extraction]...
2024-12-30 08:41:28,696 - lightrag - INFO - Inserting 3203 vectors to entities
2024-12-30 08:42:17,440 - lightrag - INFO - Inserting 4189 vectors to relationships
2024-12-30 08:43:13,251 - lightrag - INFO - [Entity Extraction Finish]...
2024-12-30 08:43:13,251 - lightrag - INFO - [Upsert Finish]...
2024-12-30 08:43:13,672 - lightrag - INFO - Writing graph with 3753 nodes, 4189 edges
2024-12-30 08:43:41,846 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2024-12-30 08:43:41,858 - lightrag - INFO - Load KV llm_response_cache with 198 data
2024-12-30 08:43:41,861 - lightrag - INFO - Load KV full_docs with 38 data
2024-12-30 08:43:41,863 - lightrag - INFO - Load KV text_chunks with 66 data
2024-12-30 08:43:42,200 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-14 03:11:48,548 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-14 03:11:48,578 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-14 03:11:48,594 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-14 03:11:48,597 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-14 03:11:48,600 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-14 03:11:48,910 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-14 03:11:49,383 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-14 03:11:49,435 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-14 03:12:05,790 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-14 03:12:05,803 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-14 03:12:05,806 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-14 03:12:05,809 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-14 03:12:05,933 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-14 03:12:06,191 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-14 03:12:06,204 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-14 03:12:06,207 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-14 03:12:06,210 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-14 03:12:06,494 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-14 03:12:06,757 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-14 03:12:06,771 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-14 03:12:06,773 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-14 03:12:06,776 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-14 03:12:06,902 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-14 03:12:07,159 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-14 03:12:07,526 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-14 03:12:07,582 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-14 03:12:07,613 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-14 03:12:07,636 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-14 03:12:07,640 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-14 03:12:07,644 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-14 03:12:07,930 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-14 03:12:08,398 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-14 03:12:08,453 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-17 05:45:40,524 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-17 05:45:40,539 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-17 05:45:40,543 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-17 05:45:40,546 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-17 05:45:40,817 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-17 05:45:41,087 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-17 05:45:41,100 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-17 05:45:41,103 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-17 05:45:41,106 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-17 05:45:41,234 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 20:53:23,612 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 20:53:23,626 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 20:53:23,631 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 20:53:23,637 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 20:53:23,801 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 20:53:23,926 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 20:53:23,934 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 20:53:23,935 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 20:53:23,937 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 20:53:24,080 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 20:57:18,108 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 20:57:18,115 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 20:57:18,117 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 20:57:18,119 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 20:57:18,273 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 20:57:18,377 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 20:57:18,385 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 20:57:18,387 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 20:57:18,388 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 20:57:18,532 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 20:57:24,438 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 20:57:24,446 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 20:57:24,448 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 20:57:24,449 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 20:57:24,526 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 20:57:24,629 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-18 21:00:26,079 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 21:00:26,087 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 21:00:26,089 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 21:00:26,090 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 21:00:26,232 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 21:00:26,339 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 21:00:26,346 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 21:00:26,348 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 21:00:26,350 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 21:00:26,496 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 21:00:29,028 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 21:00:29,036 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 21:00:29,039 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 21:00:29,040 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 21:00:29,113 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 21:00:29,216 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-18 21:00:35,271 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-18 21:00:35,868 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 21:00:35,881 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 21:00:35,893 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 21:00:35,895 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 21:00:35,897 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 21:00:36,047 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 21:00:37,380 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-18 21:00:37,963 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 21:02:43,092 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 21:02:43,100 - lightrag - INFO - Load KV llm_response_cache with 1180 data
2025-02-18 21:02:43,102 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 21:02:43,103 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 21:02:43,180 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 21:02:43,283 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-18 21:02:51,287 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-02-18 21:02:51,874 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 21:02:51,886 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 21:02:51,900 - lightrag - INFO - Load KV llm_response_cache with 1181 data
2025-02-18 21:02:51,901 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 21:02:51,902 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 21:02:52,053 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 21:02:53,967 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-02-18 21:02:54,554 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 23:00:29,245 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:00:29,258 - lightrag - INFO - Load KV llm_response_cache with 1182 data
2025-02-18 23:00:29,260 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:00:29,262 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:00:29,410 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:00:29,505 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:00:29,513 - lightrag - INFO - Load KV llm_response_cache with 1182 data
2025-02-18 23:00:29,514 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:00:29,515 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:00:29,655 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:00:43,562 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:00:43,571 - lightrag - INFO - Load KV llm_response_cache with 1182 data
2025-02-18 23:00:43,572 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:00:43,574 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:00:43,652 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:00:43,763 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-18 23:01:06,606 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:01:06,614 - lightrag - INFO - Load KV llm_response_cache with 1182 data
2025-02-18 23:01:06,616 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:01:06,618 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:01:06,695 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:01:06,822 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-18 23:01:10,171 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-18 23:01:12,380 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 23:01:12,393 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:01:12,406 - lightrag - INFO - Load KV llm_response_cache with 1182 data
2025-02-18 23:01:12,408 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:01:12,410 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:01:12,555 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:01:15,177 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-18 23:01:17,386 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 23:42:15,697 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:42:15,709 - lightrag - INFO - Load KV llm_response_cache with 1183 data
2025-02-18 23:42:15,712 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:42:15,718 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:42:15,810 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:42:15,922 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:42:15,929 - lightrag - INFO - Load KV llm_response_cache with 1183 data
2025-02-18 23:42:15,931 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:42:15,932 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:42:16,080 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:42:16,182 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:42:16,190 - lightrag - INFO - Load KV llm_response_cache with 1183 data
2025-02-18 23:42:16,192 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:42:16,193 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:42:16,342 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:42:16,438 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-18 23:42:18,573 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-18 23:42:19,153 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 23:42:19,165 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:42:19,177 - lightrag - INFO - Load KV llm_response_cache with 1183 data
2025-02-18 23:42:19,178 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:42:19,180 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:42:19,339 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:42:20,653 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-18 23:42:21,223 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 23:46:38,043 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:46:38,057 - lightrag - INFO - Load KV llm_response_cache with 1183 data
2025-02-18 23:46:38,058 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:46:38,061 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:46:38,144 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:46:38,267 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:46:38,274 - lightrag - INFO - Load KV llm_response_cache with 1183 data
2025-02-18 23:46:38,276 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:46:38,278 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:46:38,457 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:46:38,561 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:46:38,568 - lightrag - INFO - Load KV llm_response_cache with 1183 data
2025-02-18 23:46:38,570 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:46:38,571 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:46:38,722 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:46:38,816 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-18 23:46:40,041 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-18 23:46:40,613 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 23:46:40,627 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:46:40,639 - lightrag - INFO - Load KV llm_response_cache with 1183 data
2025-02-18 23:46:40,641 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:46:40,642 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-18 23:46:40,795 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-18 23:46:42,179 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-18 23:46:42,759 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-18 23:49:28,523 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-18 23:49:28,538 - lightrag - INFO - Load KV llm_response_cache with 1183 data
2025-02-18 23:49:28,543 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-18 23:49:28,550 - lightrag - INFO - Load KV text_chunks with 66 data
